OBJECTID,FIPS,NAME,COUNTY,HSR,POPOVER18,MAP_SYMBOL,CTYREG_EST,STATE_AVG,HSR_SYMBOL,MNTLD,MCONFINT
655,08059012052,"Census Tract 120.52, Jefferson County, Colorado",Jefferson,21,4012,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.3,95% C.I.: 9 - 9.5
656,08059012046,"Census Tract 120.46, Jefferson County, Colorado",Jefferson,21,1625,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.5 - 9.1
657,08059012024,"Census Tract 120.24, Jefferson County, Colorado",Jefferson,21,4020,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.3,95% C.I.: 8 - 8.6
658,08059012022,"Census Tract 120.22, Jefferson County, Colorado",Jefferson,21,4375,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,8.9,95% C.I.: 8.6 - 9.2
659,08059012045,"Census Tract 120.45, Jefferson County, Colorado",Jefferson,21,4499,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.3,95% C.I.: 9.1 - 9.6
660,08059011904,"Census Tract 119.04, Jefferson County, Colorado",Jefferson,21,1889,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.3,95% C.I.: 8 - 8.7
661,08059011728,"Census Tract 117.28, Jefferson County, Colorado",Jefferson,21,2186,Lowest Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8,95% C.I.: 7.7 - 8.3
662,08059011702,"Census Tract 117.02, Jefferson County, Colorado",Jefferson,21,4689,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.4,95% C.I.: 8.1 - 8.8
663,08059011701,"Census Tract 117.01, Jefferson County, Colorado",Jefferson,21,3881,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.3,95% C.I.: 8 - 8.7
664,08059012049,"Census Tract 120.49, Jefferson County, Colorado",Jefferson,21,2818,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.8,95% C.I.: 8.5 - 9.1
665,08059011730,"Census Tract 117.30, Jefferson County, Colorado",Jefferson,21,2818,Fourth Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.7,95% C.I.: 9.3 - 10.1
666,08059011727,"Census Tract 117.27, Jefferson County, Colorado",Jefferson,21,2897,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.3,95% C.I.: 8.1 - 8.6
667,08059012053,"Census Tract 120.53, Jefferson County, Colorado",Jefferson,21,3087,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.7,95% C.I.: 8.4 - 9
668,08059011202,"Census Tract 112.02, Jefferson County, Colorado",Jefferson,21,3947,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.1,95% C.I.: 8.9 - 9.4
669,08059011804,"Census Tract 118.04, Jefferson County, Colorado",Jefferson,21,3401,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.2,95% C.I.: 7.9 - 8.6
670,08059011708,"Census Tract 117.08, Jefferson County, Colorado",Jefferson,21,3257,Lowest Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.1,95% C.I.: 7.8 - 8.4
671,08059980000,"Census Tract 9800, Jefferson County, Colorado",Jefferson,21,0,"No Estimate, Population < 50",County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),"No Estimate, Population < 50",0,95% C.I.: 0 - 0
672,08059011711,"Census Tract 117.11, Jefferson County, Colorado",Jefferson,21,3366,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.7 - 9.3
673,08059011951,"Census Tract 119.51, Jefferson County, Colorado",Jefferson,21,2500,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.3,95% C.I.: 8 - 8.7
674,08059012038,"Census Tract 120.38, Jefferson County, Colorado",Jefferson,21,2685,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.4,95% C.I.: 9.1 - 9.7
675,08059011725,"Census Tract 117.25, Jefferson County, Colorado",Jefferson,21,1378,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,8.6,95% C.I.: 8.3 - 8.9
676,08059011721,"Census Tract 117.21, Jefferson County, Colorado",Jefferson,21,2275,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.7,95% C.I.: 8.4 - 8.9
677,08059012034,"Census Tract 120.34, Jefferson County, Colorado",Jefferson,21,3006,Lowest Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.1,95% C.I.: 7.8 - 8.3
678,08059011710,"Census Tract 117.10, Jefferson County, Colorado",Jefferson,21,3101,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.2,95% C.I.: 8.8 - 9.5
679,08059011709,"Census Tract 117.09, Jefferson County, Colorado",Jefferson,21,2780,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.7 - 9.4
680,08059011726,"Census Tract 117.26, Jefferson County, Colorado",Jefferson,21,4684,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.7,95% C.I.: 8.4 - 9
681,08059011601,"Census Tract 116.01, Jefferson County, Colorado",Jefferson,21,2943,Lowest Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.1,95% C.I.: 7.7 - 8.5
682,08059011731,"Census Tract 117.31, Jefferson County, Colorado",Jefferson,21,3339,Fourth Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,10.3,95% C.I.: 9.9 - 10.6
683,08059011550,"Census Tract 115.50, Jefferson County, Colorado",Jefferson,21,4506,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.1,95% C.I.: 8.8 - 9.5
684,08059011300,"Census Tract 113, Jefferson County, Colorado",Jefferson,21,2587,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.6 - 9.4
685,08059010702,"Census Tract 107.02, Jefferson County, Colorado",Jefferson,21,3921,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.3,95% C.I.: 8.9 - 9.7
686,08059010701,"Census Tract 107.01, Jefferson County, Colorado",Jefferson,21,3461,Lowest Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8,95% C.I.: 7.7 - 8.3
687,08059012043,"Census Tract 120.43, Jefferson County, Colorado",Jefferson,21,4163,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9.2,95% C.I.: 8.9 - 9.5
688,08059010502,"Census Tract 105.02, Jefferson County, Colorado",Jefferson,21,4225,Lowest Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8,95% C.I.: 7.8 - 8.3
689,08059010604,"Census Tract 106.04, Jefferson County, Colorado",Jefferson,21,1869,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8.1,95% C.I.: 7.8 - 8.5
690,08059011000,"Census Tract 110, Jefferson County, Colorado",Jefferson,21,4658,Second Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.7,95% C.I.: 8.4 - 9.1
691,08059010902,"Census Tract 109.02, Jefferson County, Colorado",Jefferson,21,1949,Fourth Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,10,95% C.I.: 9.6 - 10.5
692,08059010801,"Census Tract 108.01, Jefferson County, Colorado",Jefferson,21,2059,Lowest Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7.5,95% C.I.: 7.2 - 7.7
693,08059010504,"Census Tract 105.04, Jefferson County, Colorado",Jefferson,21,2357,Lowest Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7.6,95% C.I.: 7.3 - 7.8
694,08059010503,"Census Tract 105.03, Jefferson County, Colorado",Jefferson,21,3588,Lowest Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,8,95% C.I.: 7.8 - 8.3
695,08059010403,"Census Tract 104.03, Jefferson County, Colorado",Jefferson,21,4140,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.7 - 9.4
696,08059012044,"Census Tract 120.44, Jefferson County, Colorado",Jefferson,21,2944,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.5,95% C.I.: 9.2 - 9.8
697,08059010308,"Census Tract 103.08, Jefferson County, Colorado",Jefferson,21,4730,Middle Quintile,County/Regional Estimate 8.4% (95% C.I.: 7.3 - 9.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,9,95% C.I.: 8.8 - 9.3
698,08035014112,"Census Tract 141.12, Douglas County, Colorado",Douglas,3,2980,Second Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,8.4,95% C.I.: 8.1 - 8.8
699,08035014110,"Census Tract 141.10, Douglas County, Colorado",Douglas,3,3882,Second Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,8.3,95% C.I.: 7.9 - 8.7
700,08035014109,"Census Tract 141.09, Douglas County, Colorado",Douglas,3,2096,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7.3,95% C.I.: 6.9 - 7.6
701,08035014108,"Census Tract 141.08, Douglas County, Colorado",Douglas,3,3705,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,7.8,95% C.I.: 7.5 - 8.2
702,08035014202,"Census Tract 142.02, Douglas County, Colorado",Douglas,3,1649,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7,95% C.I.: 6.7 - 7.4
703,08035014116,"Census Tract 141.16, Douglas County, Colorado",Douglas,3,4155,Fourth Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.7,95% C.I.: 9.2 - 10.3
704,08035014300,"Census Tract 143, Douglas County, Colorado",Douglas,3,676,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7.2,95% C.I.: 6.8 - 7.6
705,08035014107,"Census Tract 141.07, Douglas County, Colorado",Douglas,3,2654,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,7.6,95% C.I.: 7.2 - 7.9
706,08035014122,"Census Tract 141.22, Douglas County, Colorado",Douglas,3,4945,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7.1,95% C.I.: 6.8 - 7.4
707,08035014602,"Census Tract 146.02, Douglas County, Colorado",Douglas,3,2023,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,7.8,95% C.I.: 7.5 - 8.2
708,08035013901,"Census Tract 139.01, Douglas County, Colorado",Douglas,3,5361,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,7.7,95% C.I.: 7.4 - 8.2
709,08035014503,"Census Tract 145.03, Douglas County, Colorado",Douglas,3,3987,Second Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.2,95% C.I.: 7.8 - 8.6
710,08035013909,"Census Tract 139.09, Douglas County, Colorado",Douglas,3,4780,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,7.5,95% C.I.: 7.1 - 7.9
711,08101003600,"Census Tract 36, Pueblo County, Colorado",Pueblo,7,1731,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,14.7,95% C.I.: 13.8 - 15.6
712,08101003500,"Census Tract 35, Pueblo County, Colorado",Pueblo,7,2008,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,13.4,95% C.I.: 12.6 - 14.3
713,08101002916,"Census Tract 29.16, Pueblo County, Colorado",Pueblo,7,2175,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,13.8,95% C.I.: 13.1 - 14.6
714,08101002914,"Census Tract 29.14, Pueblo County, Colorado",Pueblo,7,2536,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,16.3,95% C.I.: 15.5 - 17.2
715,08063962200,"Census Tract 9622, Kit Carson County, Colorado",Kit Carson,5,983,Middle Quintile,County/Regional Estimate 7% (95% C.I.: 2.3 - 11.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,9.4,95% C.I.: 8.1 - 11.9
716,08063962300,"Census Tract 9623, Kit Carson County, Colorado",Kit Carson,5,864,Lowest Quintile,County/Regional Estimate 7% (95% C.I.: 2.3 - 11.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7.4,95% C.I.: 6.4 - 9.1
717,08063962100,"Census Tract 9621, Kit Carson County, Colorado",Kit Carson,5,4301,Fourth Quintile,County/Regional Estimate 7% (95% C.I.: 2.3 - 11.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,10.8,95% C.I.: 9 - 14.4
718,08101002912,"Census Tract 29.12, Pueblo County, Colorado",Pueblo,7,1366,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,14.4,95% C.I.: 13.6 - 15.2
719,08101980100,"Census Tract 9801, Pueblo County, Colorado",Pueblo,7,0,"No Estimate, Population < 50",County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),"No Estimate, Population < 50",0,95% C.I.: 0 - 0
720,08101002917,"Census Tract 29.17, Pueblo County, Colorado",Pueblo,7,2117,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,12.6,95% C.I.: 12 - 13.4
721,08101003106,"Census Tract 31.06, Pueblo County, Colorado",Pueblo,7,1000,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,14.7,95% C.I.: 13.9 - 15.5
722,08101003105,"Census Tract 31.05, Pueblo County, Colorado",Pueblo,7,2460,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,13.4,95% C.I.: 12.8 - 14.1
723,08101002915,"Census Tract 29.15, Pueblo County, Colorado",Pueblo,7,1770,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,13.8,95% C.I.: 13.1 - 14.6
724,08101002918,"Census Tract 29.18, Pueblo County, Colorado",Pueblo,7,4773,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,13.5,95% C.I.: 12.8 - 14.3
725,08101002913,"Census Tract 29.13, Pueblo County, Colorado",Pueblo,7,2681,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,13.1,95% C.I.: 12.5 - 13.8
726,08101002911,"Census Tract 29.11, Pueblo County, Colorado",Pueblo,7,2109,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,14.8,95% C.I.: 14.1 - 15.5
727,08101000903,"Census Tract 9.03, Pueblo County, Colorado",Pueblo,7,575,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,12.9,95% C.I.: 12.2 - 13.8
728,08101002600,"Census Tract 26, Pueblo County, Colorado",Pueblo,7,2773,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,15,95% C.I.: 14.1 - 16
729,08101002801,"Census Tract 28.01, Pueblo County, Colorado",Pueblo,7,4122,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,14.2,95% C.I.: 13.4 - 15.1
730,08101002000,"Census Tract 20, Pueblo County, Colorado",Pueblo,7,2412,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,15.5,95% C.I.: 14.6 - 16.5
731,08101001800,"Census Tract 18, Pueblo County, Colorado",Pueblo,7,1835,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,14.7,95% C.I.: 13.9 - 15.6
732,08101001900,"Census Tract 19, Pueblo County, Colorado",Pueblo,7,1076,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,14.1,95% C.I.: 13.3 - 14.9
733,08101002400,"Census Tract 24, Pueblo County, Colorado",Pueblo,7,1451,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,15.8,95% C.I.: 14.9 - 16.8
734,08101001400,"Census Tract 14, Pueblo County, Colorado",Pueblo,7,956,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,15,95% C.I.: 14.2 - 15.9
735,08101001700,"Census Tract 17, Pueblo County, Colorado",Pueblo,7,3458,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,13.2,95% C.I.: 12.5 - 14
736,08101000905,"Census Tract 9.05, Pueblo County, Colorado",Pueblo,7,1591,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,13.8,95% C.I.: 13.1 - 14.7
737,08101003104,"Census Tract 31.04, Pueblo County, Colorado",Pueblo,7,1843,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,13.6,95% C.I.: 12.9 - 14.3
738,08101002300,"Census Tract 23, Pueblo County, Colorado",Pueblo,7,2618,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,15.5,95% C.I.: 14.6 - 16.6
739,08101002200,"Census Tract 22, Pueblo County, Colorado",Pueblo,7,1051,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,14.2,95% C.I.: 13.4 - 15.2
740,08101002100,"Census Tract 21, Pueblo County, Colorado",Pueblo,7,1282,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,16.1,95% C.I.: 15.2 - 17.2
741,08101002802,"Census Tract 28.02, Pueblo County, Colorado",Pueblo,7,3020,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,14.4,95% C.I.: 13.6 - 15.3
742,08101000200,"Census Tract 2, Pueblo County, Colorado",Pueblo,7,1487,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,15.6,95% C.I.: 14.7 - 16.6
743,08101002906,"Census Tract 29.06, Pueblo County, Colorado",Pueblo,7,3245,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,13.8,95% C.I.: 13.1 - 14.5
744,08101002700,"Census Tract 27, Pueblo County, Colorado",Pueblo,7,4057,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,15.1,95% C.I.: 14.2 - 16
745,08101001600,"Census Tract 16, Pueblo County, Colorado",Pueblo,7,1490,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,13.9,95% C.I.: 13.1 - 14.6
746,08101002903,"Census Tract 29.03, Pueblo County, Colorado",Pueblo,7,4857,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,14.7,95% C.I.: 13.9 - 15.7
747,08101000500,"Census Tract 5, Pueblo County, Colorado",Pueblo,7,1836,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,14,95% C.I.: 13.3 - 14.8
748,08101000800,"Census Tract 8, Pueblo County, Colorado",Pueblo,7,2328,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,15.6,95% C.I.: 14.7 - 16.6
