OBJECTID,FIPS,NAME,COUNTY,HSR,PHYSH,POPOVER18,MAP_SYMBOL,CTYREG_EST,STATE_AVG,HSR_SYMBOL,MCONFINT
684,08059011300,"Census Tract 113, Jefferson County, Colorado",Jefferson,21,8.1,2587,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.7 - 8.5
685,08059010702,"Census Tract 107.02, Jefferson County, Colorado",Jefferson,21,7.1,3921,Lowest Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 6.8 - 7.5
686,08059010701,"Census Tract 107.01, Jefferson County, Colorado",Jefferson,21,8.7,3461,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 8.3 - 9
687,08059012043,"Census Tract 120.43, Jefferson County, Colorado",Jefferson,21,8.3,4163,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8 - 8.5
688,08059010502,"Census Tract 105.02, Jefferson County, Colorado",Jefferson,21,8.4,4225,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 8.1 - 8.7
689,08059010604,"Census Tract 106.04, Jefferson County, Colorado",Jefferson,21,7.8,1869,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 7.5 - 8.2
690,08059011000,"Census Tract 110, Jefferson County, Colorado",Jefferson,21,8,4658,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.7 - 8.4
691,08059010902,"Census Tract 109.02, Jefferson County, Colorado",Jefferson,21,8.3,1949,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 7.9 - 8.7
692,08059010801,"Census Tract 108.01, Jefferson County, Colorado",Jefferson,21,8.8,2059,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 8.6 - 9.1
693,08059010504,"Census Tract 105.04, Jefferson County, Colorado",Jefferson,21,9.1,2357,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 8.8 - 9.4
694,08059010503,"Census Tract 105.03, Jefferson County, Colorado",Jefferson,21,8.7,3588,Middle Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 8.5 - 9
695,08059010403,"Census Tract 104.03, Jefferson County, Colorado",Jefferson,21,7.5,4140,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 7.2 - 7.8
696,08059012044,"Census Tract 120.44, Jefferson County, Colorado",Jefferson,21,8.2,2944,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.9 - 8.5
697,08059010308,"Census Tract 103.08, Jefferson County, Colorado",Jefferson,21,7.9,4730,Second Quintile,County/Regional Estimate 8.8% (95% C.I.: 7.6 - 9.9),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 7.7 - 8.2
698,08035014112,"Census Tract 141.12, Douglas County, Colorado",Douglas,3,5.6,2980,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 5.3 - 5.9
699,08035014110,"Census Tract 141.10, Douglas County, Colorado",Douglas,3,5.6,3882,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 5.3 - 5.9
700,08035014109,"Census Tract 141.09, Douglas County, Colorado",Douglas,3,6.3,2096,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 6 - 6.7
701,08035014108,"Census Tract 141.08, Douglas County, Colorado",Douglas,3,5.5,3705,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 5.2 - 5.8
702,08035014202,"Census Tract 142.02, Douglas County, Colorado",Douglas,3,6.3,1649,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 6 - 6.6
703,08035014116,"Census Tract 141.16, Douglas County, Colorado",Douglas,3,5.1,4155,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 4.8 - 5.6
704,08035014300,"Census Tract 143, Douglas County, Colorado",Douglas,3,6.6,676,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 6.3 - 7
705,08035014107,"Census Tract 141.07, Douglas County, Colorado",Douglas,3,5.9,2654,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 5.6 - 6.3
706,08035014122,"Census Tract 141.22, Douglas County, Colorado",Douglas,3,6.1,4945,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 5.8 - 6.4
707,08035014602,"Census Tract 146.02, Douglas County, Colorado",Douglas,3,6,2023,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 5.7 - 6.4
708,08035013901,"Census Tract 139.01, Douglas County, Colorado",Douglas,3,6,5361,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 5.7 - 6.4
709,08035014503,"Census Tract 145.03, Douglas County, Colorado",Douglas,3,6.3,3987,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 5.9 - 6.7
710,08035013909,"Census Tract 139.09, Douglas County, Colorado",Douglas,3,5.6,4780,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 5.2 - 6
711,08101003600,"Census Tract 36, Pueblo County, Colorado",Pueblo,7,17.3,1731,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 16.4 - 18.2
712,08101003500,"Census Tract 35, Pueblo County, Colorado",Pueblo,7,18.5,2008,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.6 - 19.6
713,08101002916,"Census Tract 29.16, Pueblo County, Colorado",Pueblo,7,16.3,2175,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 15.6 - 17.2
714,08101002914,"Census Tract 29.14, Pueblo County, Colorado",Pueblo,7,17.2,2536,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 16.4 - 18.1
715,08063962200,"Census Tract 9622, Kit Carson County, Colorado",Kit Carson,5,15,983,Highest Quintile,County/Regional Estimate 19.6% (95% C.I.: 5.9 - 33.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 13.2 - 17.9
716,08063962300,"Census Tract 9623, Kit Carson County, Colorado",Kit Carson,5,13.2,864,Highest Quintile,County/Regional Estimate 19.6% (95% C.I.: 5.9 - 33.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 11.7 - 15.3
717,08063962100,"Census Tract 9621, Kit Carson County, Colorado",Kit Carson,5,17.1,4301,Highest Quintile,County/Regional Estimate 19.6% (95% C.I.: 5.9 - 33.4),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 14.4 - 21.2
718,08101002912,"Census Tract 29.12, Pueblo County, Colorado",Pueblo,7,15.4,1366,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 14.6 - 16.2
719,08101980100,"Census Tract 9801, Pueblo County, Colorado",Pueblo,7,0,0,"No Estimate, Population < 50",County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),"No Estimate, Population < 50",95% C.I.: 0 - 0
720,08101002917,"Census Tract 29.17, Pueblo County, Colorado",Pueblo,7,15.1,2117,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 14.4 - 15.9
721,08101003106,"Census Tract 31.06, Pueblo County, Colorado",Pueblo,7,18.1,1000,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 17.2 - 18.9
722,08101003105,"Census Tract 31.05, Pueblo County, Colorado",Pueblo,7,16,2460,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 15.3 - 16.7
723,08101002915,"Census Tract 29.15, Pueblo County, Colorado",Pueblo,7,16.8,1770,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 16 - 17.6
724,08101002918,"Census Tract 29.18, Pueblo County, Colorado",Pueblo,7,17.1,4773,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 16.3 - 18.1
725,08101002913,"Census Tract 29.13, Pueblo County, Colorado",Pueblo,7,16.6,2681,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 15.9 - 17.4
726,08101002911,"Census Tract 29.11, Pueblo County, Colorado",Pueblo,7,17.8,2109,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 17 - 18.6
727,08101000903,"Census Tract 9.03, Pueblo County, Colorado",Pueblo,7,10.8,575,Fourth Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 10.2 - 11.5
728,08101002600,"Census Tract 26, Pueblo County, Colorado",Pueblo,7,18.7,2773,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.7 - 19.8
729,08101002801,"Census Tract 28.01, Pueblo County, Colorado",Pueblo,7,17.7,4122,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 16.7 - 18.7
730,08101002000,"Census Tract 20, Pueblo County, Colorado",Pueblo,7,19.5,2412,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 18.5 - 20.6
731,08101001800,"Census Tract 18, Pueblo County, Colorado",Pueblo,7,18.4,1835,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.5 - 19.3
732,08101001900,"Census Tract 19, Pueblo County, Colorado",Pueblo,7,17,1076,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 16.1 - 17.9
733,08101002400,"Census Tract 24, Pueblo County, Colorado",Pueblo,7,19.5,1451,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 18.5 - 20.6
734,08101001400,"Census Tract 14, Pueblo County, Colorado",Pueblo,7,18.6,956,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.7 - 19.6
735,08101001700,"Census Tract 17, Pueblo County, Colorado",Pueblo,7,17.9,3458,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 17 - 18.8
736,08101000905,"Census Tract 9.05, Pueblo County, Colorado",Pueblo,7,15.2,1591,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 14.5 - 16.1
737,08101003104,"Census Tract 31.04, Pueblo County, Colorado",Pueblo,7,16.5,1843,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 15.7 - 17.3
738,08101002300,"Census Tract 23, Pueblo County, Colorado",Pueblo,7,17.8,2618,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 16.9 - 18.9
739,08101002200,"Census Tract 22, Pueblo County, Colorado",Pueblo,7,19.2,1051,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 18.2 - 20.2
740,08101002100,"Census Tract 21, Pueblo County, Colorado",Pueblo,7,19.9,1282,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 18.8 - 21
741,08101002802,"Census Tract 28.02, Pueblo County, Colorado",Pueblo,7,18.7,3020,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.8 - 19.7
742,08101000200,"Census Tract 2, Pueblo County, Colorado",Pueblo,7,19,1487,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 18 - 20
743,08101002906,"Census Tract 29.06, Pueblo County, Colorado",Pueblo,7,17.3,3245,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 16.5 - 18.1
744,08101002700,"Census Tract 27, Pueblo County, Colorado",Pueblo,7,18.2,4057,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.3 - 19.2
745,08101001600,"Census Tract 16, Pueblo County, Colorado",Pueblo,7,17.9,1490,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 17.1 - 18.8
746,08101002903,"Census Tract 29.03, Pueblo County, Colorado",Pueblo,7,18,4857,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 17.1 - 19
747,08101000500,"Census Tract 5, Pueblo County, Colorado",Pueblo,7,18.9,1836,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 18.1 - 19.8
748,08101000800,"Census Tract 8, Pueblo County, Colorado",Pueblo,7,18.9,2328,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.9 - 20
749,08101002901,"Census Tract 29.01, Pueblo County, Colorado",Pueblo,7,18.2,2232,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 17.3 - 19.3
750,08101002500,"Census Tract 25, Pueblo County, Colorado",Pueblo,7,17,2359,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 16.1 - 18
751,08101003103,"Census Tract 31.03, Pueblo County, Colorado",Pueblo,7,18,1487,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 17.1 - 19
752,08101003001,"Census Tract 30.01, Pueblo County, Colorado",Pueblo,7,16.5,803,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 15.7 - 17.3
753,08101001000,"Census Tract 10, Pueblo County, Colorado",Pueblo,7,19.2,3476,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 18.2 - 20.3
754,08101000904,"Census Tract 9.04, Pueblo County, Colorado",Pueblo,7,18.2,3240,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 17.3 - 19.1
755,08101003004,"Census Tract 30.04, Pueblo County, Colorado",Pueblo,7,22.9,2333,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 22 - 23.8
756,08101001100,"Census Tract 11, Pueblo County, Colorado",Pueblo,7,21,1818,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 19.9 - 22.1
757,08101000902,"Census Tract 9.02, Pueblo County, Colorado",Pueblo,7,17.3,4569,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 16.4 - 18.3
758,08101003200,"Census Tract 32, Pueblo County, Colorado",Pueblo,7,18.3,2711,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.5 - 19.2
759,08101000400,"Census Tract 4, Pueblo County, Colorado",Pueblo,7,17.2,2097,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 16.4 - 18.1
760,08101002806,"Census Tract 28.06, Pueblo County, Colorado",Pueblo,7,17,2752,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 16.3 - 17.8
761,08101000300,"Census Tract 3, Pueblo County, Colorado",Pueblo,7,14,1998,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 13.2 - 15.3
762,08101002804,"Census Tract 28.04, Pueblo County, Colorado",Pueblo,7,16.2,3506,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 15.5 - 16.9
763,08101001200,"Census Tract 12, Pueblo County, Colorado",Pueblo,7,20.8,1511,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 19.7 - 21.9
764,08101000600,"Census Tract 6, Pueblo County, Colorado",Pueblo,7,20.1,1424,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 19.2 - 21.1
765,08101002807,"Census Tract 28.07, Pueblo County, Colorado",Pueblo,7,18.3,3264,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.4 - 19.3
766,08101002808,"Census Tract 28.08, Pueblo County, Colorado",Pueblo,7,18.3,2257,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.5 - 19.2
767,08101001500,"Census Tract 15, Pueblo County, Colorado",Pueblo,7,16,1525,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 15.2 - 16.9
768,08101000100,"Census Tract 1, Pueblo County, Colorado",Pueblo,7,18.2,2089,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.4 - 19.2
769,08035014006,"Census Tract 140.06, Douglas County, Colorado",Douglas,3,5.4,3809,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 5.1 - 5.8
770,08035013910,"Census Tract 139.10, Douglas County, Colorado",Douglas,3,5.9,4237,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 5.6 - 6.2
771,08035014140,"Census Tract 141.40, Douglas County, Colorado",Douglas,3,5.5,3660,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 5.2 - 5.8
772,08035014132,"Census Tract 141.32, Douglas County, Colorado",Douglas,3,5.4,3835,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 5.1 - 5.7
773,08035014130,"Census Tract 141.30, Douglas County, Colorado",Douglas,3,4.9,5573,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 4.7 - 5.2
774,08035014124,"Census Tract 141.24, Douglas County, Colorado",Douglas,3,5.5,3769,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 5.2 - 5.8
775,08035014405,"Census Tract 144.05, Douglas County, Colorado",Douglas,3,5.4,5292,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 5.1 - 5.7
776,08035014505,"Census Tract 145.05, Douglas County, Colorado",Douglas,3,6.2,3553,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 5.9 - 6.6
777,08035014603,"Census Tract 146.03, Douglas County, Colorado",Douglas,3,5.2,4833,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 4.9 - 5.5
778,08035014403,"Census Tract 144.03, Douglas County, Colorado",Douglas,3,5.8,4137,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 5.6 - 6.1
779,08035014404,"Census Tract 144.04, Douglas County, Colorado",Douglas,3,6.5,2188,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 6.1 - 6.8
